SN,identifier,group_name,fiscal_year_id,date,district_id,rural_municipality_id,ward_no,component_id,sub_component_id,group_type_id,,,,,,,,
1565,D-7-T-3053,Jaleshwori Pasupalan Krishak Samuha,2078/079,2078-07-13,31,Gajuri,7,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
1566,D-7-T-3054,MelDada Pasupalan Krishak Samuha,2078/079,2078-07-13,31,Gajuri,7,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
1567,D-7-T-3056,Majuwa pasupaln Krishak Samuha,2078/079,2078-07-15,31,Gajuri,8,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
1568,D-8-W-3058,Nayagau Krishak Samuha,2078/079,2078-05-10,45,Gandaki,8,Component A,Crop,Others,,,,,,,,
1569,D-8-W-3059,Shree Janajibika Krishak Samuha,2078/079,2078-05-10,45,Gandaki,8,Component A,Crop,Others,,,,,,,,
1570,D-8-W-3060,Shree Lakurichhap Devi Krishak Samuha,2078/079,2078-07-08,45,Gandaki,1,Component A,Crop,Others,,,,,,,,
1571,D-8-W-3061,Samayojan Krishak Samuha,2078/079,2078-07-08,45,Gandaki,7,Component A,Crop,Others,,,,,,,,
1572,D-8-W-3062,Jyamireghat Krishak Samuha,2078/079,2078-07-08,45,Gandaki,7,Component A,Crop,Others,,,,,,,,
1573,D-8-W-3063,Annapurna Krishak Samuha (C),2078/079,2078-07-17,45,Gandaki,6,Component A,Crop,Others,,,,,,,,
1574,D-8-W-3064,Magar Basti Archanbas Krishak Samuha,2078/079,2078-07-17,45,Gandaki,6,Component A,Crop,Others,,,,,,,,
1575,D-8-W-3065,Bijaure Krishak Samuha,2078/079,2078-07-22,45,Gandaki,6,Component A,Crop,Others,,,,,,,,
1576,D-8-X-3066,Sulikot Krishak samuha,2078/079,2078-06-14,45,Barpak Sulikot,3,Component A,Livestock,FFS (Poultry),,,,,,,,
1577,D-8-X-3067,Jhacriswora Krishak Samuha,2078/079,2078-06-18,45,Barpak Sulikot,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
1578,D-8-X-3068,GyajI Krishak Samuha,2078/079,2078-06-20,45,Barpak Sulikot,7,Component A,Livestock,Promotion Program (Goat),,,,,,,,
1579,D-8-X-3069,Shapran Krishak Samuha,2078/079,2078-06-11,45,Barpak Sulikot,1,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
1580,D-8-X-3071,Barpak Dalit Krisak Samuha,2078/079,2078-06-13,45,Barpak Sulikot,1,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
1581,D-8-X-3072,Esnan Krishak Samuha,2078/079,2078-06-15,45,Barpak Sulikot,2,Component A,Livestock,Promotion Program (Goat),,,,,,,,
1582,D-8-X-3073,Palkhu Krishak Shamuha (No Go),2078/079,2078-06-19,45,Barpak Sulikot,6,Component A,Livestock,Promotion Program (Goat),,,,,,,,
1583,D-8-X-3074,Amale Krishak Shamuha (No Go),2078/079,2078-06-21,45,Barpak Sulikot,7,Component A,Livestock,Promotion Program (Goat),,,,,,,,
1584,D-8-X-3075,Layagaun Krishaka Shamuha,2078/079,2078-06-23,45,Barpak Sulikot,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
1585,D-8-X-3076,Pahare Krisak samuha,2078/079,2078-06-10,45,Barpak Sulikot,8,Component A,Livestock,Promotion Program (Goat),,,,,,,,
1586,D-8-X-3079,Mashar Krishak Shamuha,2078/079,2078-06-11,45,Barpak Sulikot,6,Component A,Livestock,FFS (Goat),,,,,,,,
1587,D-8-X-3080,Mandre Krishak Samuha,2078/079,2078-06-17,45,Barpak Sulikot,2,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
1588,D-8-X-3081,TinKhande Krisak Samuha (No Go),2078/079,2078-06-12,45,Barpak Sulikot,8,Component A,Livestock,Promotion Program (Dairy),,,,,,,,
1589,D-8-W-3082,Lekali Krishak Samuha,2077/078,2077-03-10,45,Gandaki,6,Component A,Crop,Others,,,,,,,,
1590,D-8-W-3084,Hatiya Krishak Samuha,2077/078,2077-03-12,45,Gandaki,6,Component A,Crop,Others,,,,,,,,
1591,D-8-W-3085,Benigau Nutrition Group,2078/079,2078-05-29,45,Gandaki,8,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1592,D-8-W-3088,Chhatiwongaira Nutrition Group,2078/079,2078-06-03,45,Gandaki,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1593,D-8-W-3089,Erlung Nutrition Group,2078/079,2078-07-13,45,Gandaki,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1594,D-8-W-3091,Gumba Nutrition Group,2078/079,2078-06-19,45,Gandaki,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1595,D-8-W-3097,Mishrit Nutrition Group,2078/079,2078-05-21,45,Gandaki,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1596,D-8-W-3100,Bhalayodada Nutrition Group,2078/079,2078-05-23,45,Gandaki,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1597,D-8-W-3101,Naule Bhanjang Nutrition Group,2078/079,2078-05-21,45,Gandaki,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1598,D-8-W-3103,Jyamireghat Nutrition Group,2078/079,2078-06-01,45,Gandaki,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1599,C-6-Q-3104,Devideurli Krishi Utpadak Krishak Samuha,2078/079,2078-09-04,28,Indrawati,4,Component A,Crop,Others,,,,,,,,
1600,D-8-X-3106,Deurali Lamatar Nutrition Group,2078/079,2078-06-10,45,Barpak Sulikot,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1601,D-8-X-3107,Dharapani Nutrition Group,2078/079,2078-06-09,45,Barpak Sulikot,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1602,D-8-X-3108,Jarang Nutrition Group,2078/079,2078-06-11,45,Barpak Sulikot,8,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1603,D-8-X-3109,Mulabari Nutrition Group,2078/079,2078-06-03,45,Barpak Sulikot,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1604,D-8-X-3110,Pahare Nutrition Group,2078/079,2078-06-01,45,Barpak Sulikot,8,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1605,D-8-X-3111,Sano Pandrung Nutrition Group (NO Go Group),2078/079,2078-06-04,45,Barpak Sulikot,8,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1606,D-8-X-3112,Thale japhadi Nutrition Group,2078/079,2078-06-12,45,Barpak Sulikot,5,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1607,D-8-X-3113,Thulo Pandrung Nutrition Group (No Go),2078/079,2078-06-12,45,Barpak Sulikot,8,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1608,D-8-X-3114,Ahalgau Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1609,D-8-X-3115,Balshisu Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1610,D-8-X-3116,Banchwok Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1611,D-8-X-3118,Baramule Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,3,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1612,D-8-X-3119,Ghunchwok Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1613,D-8-X-3120,Jalmukhi Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1614,D-8-X-3121,Kafaldanda Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,3,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1615,D-8-X-3122,Mandre Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1616,D-8-X-3123,Manidanda Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1617,D-8-X-3124,Milan Chwok Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1618,D-8-X-3125,Pokhari Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1619,D-8-X-3126,Ranchowk Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1620,D-8-X-3127,Shorta Nutrition Group,2078/079,2022-01-10,45,Barpak Sulikot,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1621,D-7-S-3128,Aebang  Nutrition Group,2078/079,2078-06-11,31, ,Benighat Rorang,9,Component C,Nutrition,,,,,,,,0
1622,D-7-S-3129,Annapurna Nutrition Group,2078/079,2078-05-31,31, ,Benighat Rorang,7,Component C,Nutrition,,,,,,,,0
1623,D-7-S-3130,Barpuk Nutrition Group,2078/079,2078-07-13,31, ,Benighat Rorang,8,Component C,Nutrition,,,,,,,,0
1624,D-7-S-3131,Chautari Nutrition Group,2078/079,2078-06-11,31, ,Benighat Rorang,9,Component C,Nutrition,,,,,,,,0
1625,D-7-S-3132,Dhunge Nutrition Group,2078/079,2078-07-09,31, ,Benighat Rorang,10,Component C,Nutrition,,,,,,,,0
1626,D-7-S-3133,Gothibhanjang Nutrition Group (No GO Group),2078/079,2078-06-10,31, ,Benighat Rorang,8,Component C,Nutrition,,,,,,,,0
1627,D-7-S-3134,Jirbang Nutrition Group,2078/079,2078-06-10,31, ,Benighat Rorang,8,Component C,Nutrition,,,,,,,,0
1628,D-7-S-3135,Kalika Nutrition Group,2078/079,2078-05-20,31, ,Benighat Rorang,10,Component C,Nutrition,,,,,,,,0
1629,D-7-S-3136,Koiltar Nutrition Group,2078/079,2078-07-10,31, ,Benighat Rorang,7,Component C,Nutrition,,,,,,,,0
1630,D-7-S-3138,Mathilo Robang Nutrition Group,2078/079,2078-07-17,31, ,Benighat Rorang,9,Component C,Nutrition,,,,,,,,0
1631,D-7-S-3139,Tallo Barpuk Nutrition Group,2078/079,2078-07-23,31, ,Benighat Rorang,8,Component C,Nutrition,,,,,,,,0
1632,D-7-S-3140,Tallo Rorang Nutrition Group,2078/079,2078-07-17,31, ,Benighat Rorang,9,Component C,Nutrition,,,,,,,,0
1633,D-7-S-3141,Bardada Nutrition Group,2078/079,2078-07-25,31, ,Benighat Rorang,2,Component C,Nutrition,,,,,,,,0
1634,D-7-S-3142,Chapdada Nutrition Group,2078/079,1900-01-06,31, ,Benighat Rorang,2,Component C,Nutrition,,,,,,,,0
1635,D-7-S-3143,Gharbari Nutrition Group,2078/079,2078-05-30,31, ,Benighat Rorang,5,Component C,Nutrition,,,,,,,,0
1636,D-7-S-3144,Godawari Nutrition Group (No Go Group),2078/079,2078-05-23,31, ,Benighat Rorang,5,Component C,Nutrition,,,,,,,,0
1637,D-7-S-3146,Jarung Nutrition Group,2078/079,2078-07-23,31, ,Benighat Rorang,1,Component C,Nutrition,,,,,,,,0
1638,D-7-S-3147,Jogidada Nutrition Group,2078/079,2078-06-11,31, ,Benighat Rorang,2,Component C,Nutrition,,,,,,,,0
1639,D-7-S-3148,Katrak Nutrition Group,2078/079,2078-06-09,31, ,Benighat Rorang,3,Component C,Nutrition,,,,,,,,0
1640,D-7-S-3149,Pashupati Nutrition Group,2078/079,2078-05-31,31, ,Benighat Rorang,5,Component C,Nutrition,,,,,,,,0
1641,D-7-S-3150,Rawaldada Nutrition Group (No Go Group),2078/079,2078-06-02,31, ,Benighat Rorang,2,Component C,Nutrition,,,,,,,,0
1642,D-7-S-3151,Tinkanya Nutrition Group,2078/079,2078-06-08,31, ,Benighat Rorang,3,Component C,Nutrition,,,,,,,,0
1643,D-7-T-3153,Aadamari Nutrition Group (No Go Group),2078/079,2078-05-10,31,Gajuri,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1644,D-7-T-3154,Archale Nutrition Group (No Go Group),2078/079,2078-07-14,31,Gajuri,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1645,D-7-T-3155,Bal Samrachhan Nutrition Group,2078/079,2078-05-29,31,Gajuri,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1646,D-7-T-3156,Barechhap Nutrition Group,2078/079,2078-05-01,31,Gajuri,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1647,D-7-T-3159,Kharka Chaur Nutrition Group,2078/079,2078-05-29,31,Gajuri,3,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1648,D-7-T-3160,Majuwa Nutrition Group,2078/079,2078-07-26,31,Gajuri,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1649,D-7-T-3161,Mayatar Nutrition Group,2078/079,2078-06-02,31,Gajuri,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1650,D-7-T-3162,Nayabari  Nutrition Group,2078/079,1900-01-07,31,Gajuri,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1651,D-7-T-3163,Puraksing Nutrition Group,2078/079,2078-05-11,31,Gajuri,3,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1652,D-7-T-3164,Thangsingkharkaa Nutrition Group,2078/079,2078-06-22,31,Gajuri,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1653,D-7-T-3165,Bebi Nutrition Group,2078/079,2078-04-28,31,Gajuri,5,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1654,D-7-T-3166,Bhasmekharka Nutrition Group,2078/079,2078-07-01,31,Gajuri,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1655,D-7-T-3169,Kopila Nutrition Group,2078/079,1900-01-04,31,Gajuri,6,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1656,D-7-T-3170,Mulakharka Nutrition Group,2078/079,2078-07-15,31,Gajuri,5,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1657,D-7-T-3171,Pinda Nutrition Group,2078/079,2078-05-29,31,Gajuri,5,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1658,D-7-T-3172,Pukun Nutrition Group,2078/079,1900-01-05,31,Gajuri,6,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1659,D-7-T-3173,Santaneshwor Nutrition Group,2078/079,2078-04-30,31,Gajuri,6,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1660,D-7-T-3174,Saraswoti Nutrition Group,2078/079,1900-01-04,31,Gajuri,5,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1661,D-7-T-3175,Shyamidada Nutrition Group,2078/079,2078-05-29,31,Gajuri,6,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1662,D-7-T-3176,Sirjanshil Nutrition Group,2078/079,2078-07-14,31,Gajuri,8,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1663,D-7-T-3177,Tallo Shyamidada Nutrition Group,2078/079,2078-05-28,31,Gajuri,6,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1664,D-7-S-3178,Jay Laxmi Krishak Samuha,2078/079,2078-05-10,31, ,Benighat Rorang,10,Component A,Crop,,,,,,,,0
1665,D-7-S-3179,Khanigau Krishak Samuha,2078/079,2078-05-12,31, ,Benighat Rorang,3,Component A,Crop,,,,,,,,0
1666,D-7-S-3180,Sunargau Krishak Samuha,2078/079,2078-05-12,31, ,Benighat Rorang,5,Component A,Crop,,,,,,,,0
1667,D-7-S-3181,Sundarnagi Baskharka Krishak Samuha,2078/079,2078-05-12,31, ,Benighat Rorang,1,Component A,Crop,,,,,,,,0
1668,D-7-S-3182,Lamidada Kitine Krishak samuha,2078/079,2078-05-12,31, ,Benighat Rorang,4,Component A,Crop,,,,,,,,0
1669,D-8-X-3183,Himali Krishak Samuha,2078/079,2078-05-10,45,Barpak Sulikot,2,Component A,Crop,Others,,,,,,,,
1670,D-8-X-3184,Runchok Krisak Samuha,2078/079,2078-05-10,45,Barpak Sulikot,4,Component A,Crop,Others,,,,,,,,
1671,D-8-X-3185,DargaunThailidanda Krishak Samuha,2078/079,2078-05-10,45,Barpak Sulikot,2,Component A,Crop,Others,,,,,,,,
1672,D-8-X-3186,Aakala Nutrition Group,2078/079,2022-01-11,45,Barpak Sulikot,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1673,D-8-W-3188,Toriswora Nutrition Group,2078/079,2078-05-27,45,Gandaki,8,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1674,D-8-W-3189,Darbungtar Nutrition Group,2078/079,2078-05-21,45,Gandaki,5,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1675,D-8-W-3190,Dhabe Nutrition Group,2078/079,2078-05-21,45,Gandaki,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1676,D-8-W-3191,Gairichautara Nutrition Group,2078/079,2078-05-21,45,Gandaki,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1677,D-8-W-3192,Jatar Nutrition Group,2078/079,2078-05-21,45,Gandaki,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1678,D-8-W-3194,Kaule Nutrition Group,2078/079,2078-05-21,45,Gandaki,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1679,D-8-W-3195,Khaltupani Nutrition Group,2078/079,2078-05-21,45,Gandaki,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1680,D-8-W-3196,Khuditar Nutrition Group,2078/079,2078-05-21,45,Gandaki,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1681,D-8-W-3197,Koldanda Nutrition Group,2078/079,2078-05-21,45,Gandaki,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1682,D-8-W-3198,Lamagau Nutrition Group,2078/079,2078-05-21,45,Gandaki,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1683,D-7-S-3212,Namunaa Nutrition Group,2078/079,2078-05-28,31, ,Benighat Rorang,9,Component C,Nutrition,,,,,,,,0
1684,D-7-S-3213,Atmanirvar Nutrition Group,2078/079,2078-07-24,31, ,Benighat Rorang,1,Component C,Nutrition,,,,,,,,0
1685,D-7-T-3214,Chepangtari Nutrition Group,2078/079,2078-07-01,31,Gajuri,2,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1686,D-7-T-3215,Joshitar Nutrition Group,2078/079,2078-07-11,31,Gajuri,7,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1687,D-7-T-3216,Indradevi Nutrition Group,2078/079,2078-07-13,31,Gajuri,6,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1688,D-8-X-3229,Bardidanda Nutrition Group,2078/079,2022-01-16,45,Barpak Sulikot,4,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1689,D-7-T-3230,Bhadaure Nutrition Group,2078/079,2078-06-19,31,Gajuri,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1690,D-8-W-3234,Panga khola Nutrition Group,2078/079,2078-05-21,45,Gandaki,1,Component C,Nutrition,NFS (Nutrition),,,,,,,,
1691,D-8-X-3236,Devi Deurali Krishak Samuha,2078/079,2078-05-18,45,Barpak Sulikot,7,Component A,Crop,Others,,,,,,,,
1692,D-8-X-3237,Dandathok Krishak Samuha,2078/079,2078-05-18,45,Barpak Sulikot,6,Component A,Crop,Others,,,,,,,,
1693,D-8-X-3238,Pragatishil Krishak Samuha (D),2078/079,2078-05-20,45,Barpak Sulikot,2,Component A,Crop,Others,,,,,,,,
1694,D-8-X-3239,Khimpo Gaun Krishak Samuha,2078/079,2078-05-20,45,Barpak Sulikot,1,Component A,Crop,Others,,,,,,,,
1695,B-3-E-3303,Kela Nutrition Mothers Group,2078/079,2078-05-07,20,Dhanauji ,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1696,B-3-E-3304,Sharma Poshan Aama Samuh,2078/079,2078-04-15,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1697,B-3-E-3305,Shakti Nutrition Mother Group,2078/079,2078-04-02,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1698,B-3-E-3306,Ma Janaki  Nutrition Mother Group,2078/079,2078-05-07,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1699,B-3-E-3307,Sashi Kala Poshan Samuh,2078/079,2078-05-03,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1700,B-3-E-3309,Aap Nutrition Mother Group,2078/079,2078-05-25,20,Dhanauji ,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1701,B-3-E-3310,Aarati Nutrition Mother Group A,2078/079,2078-05-11,20,Dhanauji ,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1702,B-3-E-3312,Asha Nutrition Mother Group,2078/079,2078-04-11,20,Dhanauji ,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1703,B-3-E-3313,Gita Nutrition Mother Group,2078/079,2078-04-28,20,Dhanauji ,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1704,B-3-E-3315,Gurans Nutrition Mother Group,2078/079,2078-04-16,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1705,B-3-E-3316,Janak Nutrition Mother Group,2078/079,2078-06-01,20,Dhanauji ,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1706,B-3-E-3318,Khusbu Nutrition Mother Group,2078/079,2078-04-22,20,Dhanauji ,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1707,B-3-E-3319,Madina Nutrition Mother Group,2078/079,2078-06-05,20,Dhanauji ,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1708,B-3-E-3320,Maheshwari Nutrition Mother Group,2078/079,2078-04-10,20,Dhanauji ,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1709,B-3-E-3321,Phulo Nutrition Mother Group,2078/079,2078-04-05,20,Dhanauji ,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1710,B-3-E-3322,Pooja Nutrition Mother Group,2078/079,2078-04-18,20,Dhanauji ,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1711,B-3-E-3323,Ragini Nutrition Mother Group,2078/079,2078-05-12,20,Dhanauji ,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1712,B-3-E-3324,Saag Nutrition Mother Group,2078/079,2078-04-20,20,Dhanauji ,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1713,B-3-E-3325,Samina Nutrition Mother Group,2078/079,2078-05-07,20,Dhanauji ,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1714,B-3-E-3326,Sangita Nutrition Mother Group,2078/079,2078-05-02,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1715,B-3-E-3327,Shiv Nutrition Mother Group,2078/079,2078-05-16,20,Dhanauji ,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1716,B-3-E-3328,Suntala Nutrition Mother Group,2078/079,2078-04-04,20,Dhanauji ,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1717,B-3-E-3329,"Mira Nutrition  Group ,Dhanauji A",2078/079,2078-04-07,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1718,B-3-F-3330,Ambalika Nutrition Mother Group,2078/079,2078-04-01,20,Mukhiyapatti Musaharmiya,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1719,B-3-F-3331,Baishnavi Nutrition Mother Group,2078/079,2078-05-20,20,Mukhiyapatti Musaharmiya,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1720,D-8-W-3334,Mirgamare Nutrition Group,2078/079,2078-05-21,45,Gandaki,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1721,D-8-W-3335,Shikhardanda Nutrition Group,2078/079,2078-05-21,45,Gandaki,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1722,B-3-F-3336,Gayatri Nutrition Mother Group A,2078/079,2078-04-21,20,Mukhiyapatti Musaharmiya,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1723,B-3-F-3337,Girija Nutrition Mother Group A,2078/079,2078-05-03,20,Mukhiyapatti Musaharmiya,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1724,B-3-F-3339,Har Har Mahadev Nutrition Group,2078/079,2078-05-02,20,Mukhiyapatti Musaharmiya,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1725,B-3-F-3340,Jagdamba Nutrition Mother Group A,2078/079,2078-04-16,20,Mukhiyapatti Musaharmiya,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1726,B-3-E-3341,Ashok Nutrition Mother Group,2078/079,2078-04-18,20,Dhanauji ,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1727,B-3-F-3343,Janaknandani Nutrition Mother Group,2078/079,2078-04-15,20,Mukhiyapatti Musaharmiya,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1728,B-3-F-3345,Janki Nutrition Mothers Group,2078/079,2078-04-14,20,Mukhiyapatti Musaharmiya,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1729,B-3-F-3346,Jan Jyoti Nutrition Mother Group,2078/079,2078-05-29,20,Mukhiyapatti Musaharmiya,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1730,B-3-F-3347,Jannat  Nutrition Mother Group,2078/079,2078-06-05,20,Mukhiyapatti Musaharmiya,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1731,B-3-F-3348,Kamlamai Nutrition Mother Group,2078/079,2078-06-17,20,Mukhiyapatti Musaharmiya,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1732,B-3-F-3349,Kushwaha Nutrition Mother Group,2078/079,2078-04-24,20,Mukhiyapatti Musaharmiya,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1733,B-3-F-3350,Laxmi Nutrition Mothers Group,2078/079,2078-04-28,20,Mukhiyapatti Musaharmiya,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1734,B-3-F-3351,Manokamna Nutrition Mothers Group,2078/079,2078-04-22,20,Mukhiyapatti Musaharmiya,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1735,B-3-F-3352,Pragati Nutrition Mother Group,2078/079,2078-05-28,20,Mukhiyapatti Musaharmiya,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
1736,B-3-F-3353,Radhika Nutrition Mother Group,2078/079,2078-05-16,20,Mukhiyapatti Musaharmiya,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
